"geoid","geolevel","year","education_score","education_rnk","education_state_rnk"
"14000US45007011702","tract","2023","118.62","84.4558","82.197"
"14000US45007011800","tract","2023","128.16","94.6664","97.138"
"14000US45007011901","tract","2023","137.12","98.3564","99.8316"
"14000US45007011902","tract","2023",NA,NA,NA
"14000US45007012001","tract","2023","101.18","48.2842","40.1515"
"14000US45007012002","tract","2023","120.31","86.9428","86.069"
"14000US45007012200","tract","2023","117.99","83.3985","80.5556"
"14000US45007012300","tract","2023",NA,NA,NA
"14000US45009960101","tract","2023","105.82","58.4031","51.2205"
"14000US45009960102","tract","2023","108.65","64.7428","58.8384"
"14000US45009960201","tract","2023","103.12","52.5304","44.3603"
"14000US45009960202","tract","2023","126.87","93.7534","96.2963"
"14000US45009960300","tract","2023","89.2","25.486","17.3822"
"14000US45009960400","tract","2023","83.6","17.8031","10.9428"
"14000US45011970101","tract","2023","125.54","92.6712","95.202"
"14000US45011970102","tract","2023","116.75","81.4138","77.862"
"14000US45011970200","tract","2023","119.78","86.2109","84.7222"
"14000US45011970300","tract","2023","119.12","85.2428","83.5859"
"14000US45011970401","tract","2023","87.14","22.3955","14.7306"
"14000US45011970402","tract","2023","108.66","64.7664","58.9226"
"14000US45011970500","tract","2023","132.47","96.8623","99.1582"
"14000US45011980100","tract","2023",NA,NA,NA
"14000US45013000100","tract","2023","105.77","58.285","51.0101"
"14000US45013000200","tract","2023","125.26","92.4351","94.8653"
"14000US45013000300","tract","2023","87.72","23.2298","15.3199"
"14000US45013000400","tract","2023",NA,NA,NA
"14000US45013000501","tract","2023","102.08","50.1758","42.5084"
"14000US45013000502","tract","2023","104.19","54.8443","46.4646"
"14000US45013000503","tract","2023","99.29","44.1916","35.6061"
"14000US45013000600","tract","2023","98.64","42.8234","34.0909"
"14000US45013000700","tract","2023","81.42","15.4498","9.4276"
"14000US45013000800","tract","2023","108.8","65.0445","59.3855"
"14000US45013000901","tract","2023","98.86","43.2655","34.638"
"14000US45013000902","tract","2023","83.7","17.9238","11.1111"
"14000US45013000903","tract","2023","88.33","24.1192","16.33"
"14000US45013001000","tract","2023",NA,NA,NA
"14000US45013001101","tract","2023","93.85","33.3172","24.8316"
"14000US45013001103","tract","2023","118.29","83.9192","81.3131"
"14000US45013001104","tract","2023","124.7","91.8632","94.1919"
"14000US45013001200","tract","2023","53.5","2.5159","1.431"
"14000US45013002101","tract","2023","89.35","25.7011","17.8451"
"14000US45013002102","tract","2023","84.59","18.981","12.2896"
"14000US45013002103","tract","2023","89.48","25.932","18.4764"
"14000US45013002105","tract","2023","87.63","23.1012","15.1094"
"14000US45013002106","tract","2023","96.2","37.7928","29.4613"
"14000US45013002107","tract","2023","109.01","65.5626","60.101"
"14000US45013002108","tract","2023","88.48","24.3487","16.4562"
"14000US45013002109","tract","2023","55.16","2.7862","1.5152"
"14000US45013002110","tract","2023","90.3","27.2057","19.6128"
"14000US45013002201","tract","2023","89.74","26.3111","18.8973"
"14000US45013002202","tract","2023","75.09","10.107","5.1347"
"14000US45013010100","tract","2023","52.32","2.3297","1.1785"
"14000US45013010200","tract","2023","67.8","6.2164","3.1987"
"14000US45013010300","tract","2023","73.54","9.1022","4.2088"
"14000US45013010400","tract","2023","90.29","27.1926","19.5286"
"14000US45013010500","tract","2023","92.03","30.1047","22.0539"
"14000US45013010600","tract","2023","67.28","6.0459","3.0303"
"14000US45013010700","tract","2023","80.09","14.2207","8.0808"
"14000US45013010800","tract","2023","127.31","94.0748","96.5488"
"14000US45013010900","tract","2023","45.91","1.5597","0.8418"
"14000US45013011000","tract","2023","102.65","51.4521","43.266"
"14000US45013011100","tract","2023","73.86","9.2819","4.2929"
"14000US45013011200","tract","2023","74.71","9.867","4.8822"
"14000US45013011300","tract","2023","65.73","5.4805","2.7778"
"14000US45013990100","tract","2023",NA,NA,NA
"14000US45015020101","tract","2023","121.57","88.5733","88.8889"
"14000US45015020102","tract","2023","81.41","15.438","9.3434"
"14000US45015020201","tract","2023","120.93","87.7574","87.4579"
"14000US45015020202","tract","2023","122","89.0666","89.6465"
"14000US45015020301","tract","2023","112.52","73.2416","68.0976"
"14000US45015020303","tract","2023","116.61","81.1292","77.1886"
"14000US45015020304","tract","2023","107.39","61.8963","56.0606"
"14000US45015020401","tract","2023","122.79","89.9441","91.3721"
"14000US45015020404","tract","2023","87.33","22.6526","14.8148"
"14000US45015020405","tract","2023","106.72","60.4101","53.9562"
"14000US45015020406","tract","2023","33.42","0.6585","0.2525"
"14000US45015020407","tract","2023","79.04","13.2408","7.3232"
"14000US45015020503","tract","2023","98.65","42.8326","34.2593"
"14000US45015020504","tract","2023","108.1","63.4651","57.5758"
"14000US45015020505","tract","2023","99.05","43.6695","34.9747"
"14000US45015020506","tract","2023","108.45","64.2404","58.3333"
"14000US45015020601","tract","2023","101.42","48.7499","41.1616"
"14000US45015020602","tract","2023","98.11","41.6205","32.9966"
"14000US45015020707","tract","2023","104.71","56.0065","48.1481"
"14000US45015020710","tract","2023","102.45","50.9628","43.0135"
"14000US45015020711","tract","2023","101.33","48.5846","40.8249"
"14000US45015020712","tract","2023","116.04","80.0968","76.0943"
"14000US45015020713","tract","2023","86.25","21.1559","13.8889"
"14000US45015020714","tract","2023","100.94","47.7569","39.3939"
"14000US45015020715","tract","2023","109.12","65.8446","60.5219"
"14000US45015020716","tract","2023","110.18","68.2242","63.2576"
"14000US45015020717","tract","2023","103.89","54.1937","46.17"
"14000US45015020718","tract","2023","105.62","57.961","50.5892"
"14000US45015020719","tract","2023","113.34","74.9613","70.5387"
"14000US45015020720","tract","2023","86.07","20.9014","13.5101"
"14000US45015020721","tract","2023","99.98","45.6843","37.2054"
"14000US45015020722","tract","2023","89.36","25.7129","17.9293"
"14000US45015020723","tract","2023","117.62","82.799","79.8401"
"14000US45015020724","tract","2023",NA,NA,NA
"14000US45015020725","tract","2023","106.23","59.2793","52.4411"
"14000US45015020804","tract","2023","108.38","64.0895","58.165"
"14000US45015020806","tract","2023","106.9","60.8128","54.335"
"14000US45015020807","tract","2023","104","54.4009","46.3805"
"14000US45015020808","tract","2023","121.76","88.795","89.2677"
"14000US45015020809","tract","2023","113.26","74.7882","70.202"
"14000US45015020810","tract","2023","119.58","85.921","84.3013"
"14000US45015020811","tract","2023","124.23","91.3844","93.2239"
"14000US45015020812","tract","2023","95.03","35.5314","27.2727"
"14000US45015020901","tract","2023","107.34","61.7821","55.5976"
"14000US45015020903","tract","2023","91.43","29.092","21.0017"
"14000US45015020904","tract","2023","87.56","22.995","14.899"
"14000US45015021000","tract","2023","118.51","84.2839","82.0707"
"14000US45015980100","tract","2023",NA,NA,NA
"14000US45017950100","tract","2023","109.36","66.3654","61.2795"
"14000US45017950201","tract","2023","109.23","66.0952","60.8586"
"14000US45017950202","tract","2023","90.69","27.8419","20.1178"
"14000US45017950400","tract","2023","96.74","38.837","30.1347"
"14000US45019000100","tract","2023","77.53","11.9409","6.5657"
"14000US45019000200","tract","2023","33.71","0.6808","0.3367"
"14000US45019000400","tract","2023",NA,NA,NA
"14000US45019000500","tract","2023","45.06","1.4954","0.7576"
"14000US45019000600","tract","2023","33.74","0.6821","0.4209"
"14000US45019000700","tract","2023",NA,NA,NA
"14000US45019000900","tract","2023","90.51","27.5402","19.8232"
"14000US45019001000","tract","2023","36.02","0.7975","0.5892"
"14000US45019001100","tract","2023","94.4","34.3298","25.9259"
"14000US45019001500","tract","2023","93.47","32.6573","24.4949"
"14000US45019001901","tract","2023","80.77","14.8359","8.6279"
"14000US45019001902","tract","2023","86.49","21.518","14.2256"
"14000US45019002002","tract","2023","84.98","19.5202","12.6263"
"14000US45019002004","tract","2023","84.64","19.0453","12.4579"
"14000US45019002005","tract","2023","84.63","19.0296","12.3737"
"14000US45019002006","tract","2023","92.92","31.6079","23.3165"
"14000US45019002007","tract","2023","77.8","12.177","6.6498"
"14000US45019002008","tract","2023","100.53","46.8715","38.2997"
"14000US45019002009","tract","2023","92.98","31.7339","23.4007"
"14000US45019002103","tract","2023","81.01","15.051","9.0067"
"14000US45019002104","tract","2023","34","0.6939","0.5051"
"14000US45019002105","tract","2023","31.59","0.5588","0.1684"
"14000US45019002106","tract","2023","87.02","22.2342","14.6465"
"14000US45019002107","tract","2023","82.3","16.3825","10.0168"
"14000US45019002108","tract","2023","94.41","34.3482","26.0101"
"14000US45019002200","tract","2023","72.02","8.2299","3.8721"
"14000US45019002300","tract","2023","107.74","62.6859","56.9024"
"14000US45019002401","tract","2023","115.78","79.6338","75.3788"
"14000US45019002402","tract","2023","118.41","84.1291","81.9024"
"14000US45019002503","tract","2023","106.29","59.3869","52.6094"
"14000US45019002504","tract","2023","89.25","25.5437","17.5084"
"14000US45019002604","tract","2023","87.86","23.4397","15.7407"
"14000US45019002605","tract","2023","82.86","16.9832","10.4377"
"14000US45019002606","tract","2023","80.95","14.9815","8.7542"
"14000US45019002611","tract","2023","94.31","34.1475","25.6734"
"14000US45019002612","tract","2023","98.16","41.7189","33.2912"
"14000US45019002613","tract","2023","90.28","27.1742","19.4444"
"14000US45019002614","tract","2023","90.16","26.9866","19.2761"
"14000US45019002701","tract","2023","100.38","46.5553","38.0051"
"14000US45019002702","tract","2023","113.3","74.8734","70.3704"
"14000US45019002801","tract","2023","86.12","20.9552","13.6364"
"14000US45019002802","tract","2023","77.2","11.6706","6.229"
"14000US45019002900","tract","2023","58.63","3.484","1.936"
"14000US45019003000","tract","2023","60.46","3.9156","2.1044"
"14000US45019003104","tract","2023","130.42","95.969","98.7374"
"14000US45019003105","tract","2023","125.77","92.8339","95.3704"
"14000US45019003106","tract","2023","107.95","63.1346","57.2391"
"14000US45019003107","tract","2023","97.88","41.1968","32.4074"
"14000US45019003108","tract","2023","105.84","58.4451","51.3889"
"14000US45019003109","tract","2023","105.78","58.3126","51.0943"
"14000US45019003110","tract","2023","103.44","53.2125","44.6128"
"14000US45019003111","tract","2023","118.98","85.0014","83.2492"
"14000US45019003113","tract","2023","104.45","55.4346","47.0539"
"14000US45019003115","tract","2023","92.43","30.7592","22.5589"
"14000US45019003116","tract","2023","100.8","47.4408","38.9731"
"14000US45019003117","tract","2023","93.16","32.0867","23.7374"
"14000US45019003200","tract","2023","92.31","30.5638","22.3064"
"14000US45019003300","tract","2023","118.88","84.8506","82.8283"
"14000US45019003400","tract","2023","119.78","86.2109","84.7222"
"14000US45019003500","tract","2023","72.48","8.4962","4.0404"
"14000US45019003600","tract","2023","98.25","41.9065","33.4175"
"14000US45019003700","tract","2023","118.31","83.9481","81.3973"
"14000US45019003800","tract","2023","119.98","86.4982","85.3535"
"14000US45019003900","tract","2023",NA,NA,NA
"14000US45019004000","tract","2023","116.67","81.2393","77.399"
"14000US45019004300","tract","2023","122.59","89.7369","90.9933"
"14000US45019004400","tract","2023","109.84","67.4594","62.4579"
"14000US45019004607","tract","2023","74.26","9.5522","4.5455"
"14000US45019004609","tract","2023","93.04","31.8401","23.4848"
"14000US45019004610","tract","2023","89.79","26.3911","19.0236"
"14000US45019004612","tract","2023","101.04","47.9878","39.7306"
"14000US45019004613","tract","2023","64.38","5.0174","2.5253"
"14000US45019004614","tract","2023","74.55","9.7476","4.6296"
"14000US45019004615","tract","2023","89.51","25.9714","18.6027"
"14000US45019004616","tract","2023","84.31","18.6465","11.9529"
"14000US45019004617","tract","2023","74.79","9.9168","5.0084"
"14000US45019004618","tract","2023","80.56","14.6549","8.4175"
"14000US45019004619","tract","2023","81.1","15.1337","9.0909"
"14000US45019004620","tract","2023","77.31","11.7677","6.3131"
"14000US45019004621","tract","2023","39.06","0.9917","0.6734"
"14000US45019004622","tract","2023","82.64","16.7602","10.3535"
"14000US45019004701","tract","2023","68.64","6.5929","3.4512"
"14000US45019004702","tract","2023","73.96","9.3541","4.3771"
"14000US45019004800","tract","2023","57.91","3.3397","1.6835"
"14000US45019004901","tract","2023","73.33","8.9527","4.1246"
"14000US45019004902","tract","2023","74.07","9.4223","4.4613"
"14000US45019005001","tract","2023","89.48","25.932","18.4764"
"14000US45019005002","tract","2023","103.71","53.7936","45.4545"
"14000US45019005100","tract","2023","91.22","28.7352","20.4966"
"14000US45019005300","tract","2023","97.12","39.5965","30.7239"
"14000US45019005400","tract","2023","111.78","71.6964","67.1717"
"14000US45019005500","tract","2023","121.68","88.6953","89.0572"
"14000US45019005601","tract","2023","80.73","14.7992","8.5017"
"14000US45019005602","tract","2023","89.44","25.8533","18.266"
"14000US45019005701","tract","2023","89.31","25.6473","17.7609"
"14000US45019005702","tract","2023","79.81","13.9518","7.9125"
"14000US45019005800","tract","2023","98.15","41.7045","33.165"
"14000US45019005900","tract","2023",NA,NA,NA
"14000US45019990100","tract","2023",NA,NA,NA
"14000US45021970101","tract","2023",NA,NA,NA
"14000US45021970102","tract","2023","104.91","56.4538","49.032"
"14000US45021970201","tract","2023","107.61","62.3816","56.6498"
"14000US45021970203","tract","2023","120.09","86.6569","85.5219"
"14000US45021970204","tract","2023",NA,NA,NA
"14000US45021970301","tract","2023",NA,NA,NA
"14000US45021970302","tract","2023","120.48","87.1553","86.532"
"14000US45021970401","tract","2023",NA,NA,NA
"14000US45021970403","tract","2023","116.1","80.1991","76.1785"
"14000US45021970404","tract","2023","124.42","91.5759","93.6027"
"14000US45021970501","tract","2023",NA,NA,NA
"14000US45021970502","tract","2023","127.05","93.8872","96.4646"
"14000US45021970503","tract","2023","129.49","95.4784","97.8956"
"14000US45021970601","tract","2023","96.26","37.9398","29.5455"
"14000US45021970602","tract","2023","109.44","66.5556","61.532"
"14000US45021970700","tract","2023","106.11","59.0367","52.1044"
"14000US45023020100","tract","2023","128.8","95.0613","97.5589"
"14000US45023020200","tract","2023","125.12","92.2856","94.6128"
"14000US45023020300","tract","2023","113.46","75.1659","70.6229"
"14000US45023020400","tract","2023","115.22","78.5935","74.0741"
"14000US45023020500","tract","2023","113.52","75.284","70.7912"
"14000US45023020601","tract","2023","97.95","41.3267","32.5758"
"14000US45023020602","tract","2023","117.07","81.9319","78.5354"
"14000US45023020700","tract","2023","107.37","61.8543","55.9343"
"14000US45023020800","tract","2023","117.34","82.3858","79.1667"
"14000US45023020900","tract","2023","115.41","78.9464","74.7054"
"14000US45023021000","tract","2023","115.29","78.7221","74.1582"
"14000US45025950101","tract","2023","107.48","62.0957","56.4394"
"14000US45025950102","tract","2023","124.28","91.4316","93.4343"
"14000US45025950200","tract","2023","118.26","83.876","81.229"
"14000US45025950300","tract","2023","101.89","49.7534","42.0034"
